run_id,environment_id,source_commit,classification,sample_recorded_unix_ns,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
cold-51274-1786752606862332000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606863061000,cold_start,fresh_process_aegis,ML-DSA-65,first_domain_sign,transaction512,512,14,0,139875,139000,6471680,true,signed,1,0,1952,0,3309,0,0,0,0,0,first production-domain signature after initialization
cold-51274-1786752606862332000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606863089000,cold_start,fresh_process_aegis,ML-DSA-65,first_verifier_initialize,transaction512,512,14,0,25375,31000,6635520,true,initialized,1,0,1952,0,0,0,0,0,0,0,includes the process-local required verifier smoke check and registry clone
cold-51274-1786752606862332000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606863231000,cold_start,fresh_process_aegis,ML-DSA-65,first_domain_verify,transaction512,512,14,0,136709,164000,6881280,true,accepted_cache_miss,1,0,1952,0,3309,0,0,0,0,0,first production-domain verification after verifier initialization
cold-51274-1786752606862332000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606863386000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_sign,transaction512,512,14,0,151208,151000,6897664,true,signed,1,0,1952,0,3309,0,0,0,0,0,warm process-local domain signature
cold-51274-1786752606862332000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606863515000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_verify,transaction512,512,14,0,126291,129000,7045120,true,accepted_cache_miss,1,0,1952,0,3309,0,0,0,0,0,warm process-local cache-miss verification
cold-51275-1786752606867462000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606868009000,cold_start,fresh_process_aegis,ML-DSA-65,first_signer_initialize,transaction512,512,15,0,542250,543000,6455296,true,initialized,1,0,0,0,0,0,0,0,0,0,includes the process-local required ML-DSA-65 smoke check
cold-51275-1786752606867462000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606868117000,cold_start,fresh_process_aegis,ML-DSA-65,first_keygen_register,transaction512,512,15,0,104292,105000,6488064,true,registered,1,0,1952,0,0,0,0,0,0,0,ML-DSA-65 key generation plus Aegis lifecycle registration
cold-51275-1786752606867462000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606868417000,cold_start,fresh_process_aegis,ML-DSA-65,first_domain_sign,transaction512,512,15,0,296292,296000,6488064,true,signed,1,0,1952,0,3309,0,0,0,0,0,first production-domain signature after initialization
cold-51275-1786752606867462000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606868446000,cold_start,fresh_process_aegis,ML-DSA-65,first_verifier_initialize,transaction512,512,15,0,26208,30000,6635520,true,initialized,1,0,1952,0,0,0,0,0,0,0,includes the process-local required verifier smoke check and registry clone
cold-51275-1786752606867462000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606868589000,cold_start,fresh_process_aegis,ML-DSA-65,first_domain_verify,transaction512,512,15,0,139084,170000,6897664,true,accepted_cache_miss,1,0,1952,0,3309,0,0,0,0,0,first production-domain verification after verifier initialization
