run_id,environment_id,source_commit,classification,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_malformed_public_key,transaction512,512,0,0,9875,10000,7815168,true,rejected,1,1,2591,0,4627,0,0,0,0,0,
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,transaction512,512,0,0,459,1000,7815168,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,transaction512,512,0,0,459,0,7815168,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,transaction512,512,0,0,146250,148000,7815168,true,rejected,1,1,0,0,0,0,0,0,26576,0,
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,build_hash_sign_serialize,kilobyte1024,1024,0,0,1071625,1033000,7815168,true,signed_serialized_admission_valid,1,1,2592,4896,4627,0,0,1342,27025,25683,"includes raw BLAKE3 transaction hash, PQCManager signing, embedded public key, JSON, and admission verification"
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,BLAKE3,raw_hash,kilobyte1024,1024,0,1,2709,3000,7815168,true,raw_hash_computed,1,1,0,0,0,0,0,0,64,0,production legacy transaction raw_hash; excludes prefix formatting and signature verification
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,serialize_signed_json,kilobyte1024,1024,0,1,63750,64000,7815168,true,serialized,1,1,0,0,0,0,0,0,27153,0,
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,deserialize_signed_json,kilobyte1024,1024,0,1,130541,131000,7815168,true,deserialized_equal_auth_and_hash,1,1,0,0,0,0,0,0,27153,0,
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,ML-DSA-87,verify_embedded_signature,kilobyte1024,1024,0,1,249209,250000,7815168,true,accepted,1,1,2592,0,4627,0,0,0,27153,0,"includes sender/public-key binding, algorithm dispatch, raw hash, key parsing, and primitive verification"
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,validate_for_admission,kilobyte1024,1024,0,1,370917,371000,7815168,true,accepted,1,1,2592,0,4627,0,0,1342,27153,25811,
