classification,environment_id,source_commit,suite,layer,algorithm,operation,payload_profile,message_bytes,n,valid_n,valid_fraction,mean_wall_ns,median_wall_ns,stdev_wall_ns,cv_wall,min_wall_ns,p50_wall_ns,p90_wall_ns,p95_wall_ns,p99_wall_ns,max_wall_ns,median_ci95_low_ns,median_ci95_high_ns,mean_cpu_ns,experiment,environment,workload,sample_count,mean_us,median_us,stddev_us,p90_us,p95_us,p99_us,total_work_units,throughput_ops_per_second,ops_per_sec,cpu_percent,mad_outlier_count,outlier_policy,max_rss_bytes,memory_mb,network_bytes,throughput_tps,result_type,public_key_bytes,private_key_bytes,signature_bytes_min,signature_bytes_median,signature_bytes_max,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,item_count,results
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19910,2,2,1.0,61104.0,61104.0,383.2518754031088,0.006272124171954517,60833.0,61104.0,61320.8,61347.9,61369.58,61375.0,60833.0,61375.0,61500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,61.104,61.104,0.3832518754031088,61.320800000000006,61.3479,61.36958,2,16365.540717465305,16365.540717465305,100.64807541241163,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19910,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19911,5,5,1.0,64574.8,61334.0,6047.451504559586,0.09365033270810882,60833.0,61334.0,70816.2,72949.6,74656.32,75083.0,60833.0,75083.0,64600.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,5,64.5748,61.334,6.047451504559587,70.8162,72.9496,74.65632000000001,5,15485.91710698291,15485.91710698291,100.0390245111096,2,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19911,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19912,3,3,1.0,60944.0,60916.0,86.46964785403026,0.0014188377502958496,60875.0,60916.0,61016.0,61028.5,61038.5,61041.0,60875.0,61041.0,61333.333333333336,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,60.944,60.916,0.08646964785403026,61.016,61.0285,61.0385,3,16408.50616959832,16408.50616959832,100.63883784020302,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19912,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19913,6,6,1.0,62201.333333333336,60958.5,2138.9287661506323,0.034387185153865386,60625.0,60958.5,64916.5,65208.25,65441.65,65500.0,60729.0,64916.5,62666.666666666664,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,6,62.20133333333334,60.9585,2.138928766150632,64.9165,65.20825,65.44165,6,16076.825791515723,16076.825791515723,100.74810829349855,2,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19913,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19914,11,11,1.0,61162.818181818184,61125.0,344.6603598274157,0.005635128826190559,60792.0,61125.0,61625.0,61729.0,61812.2,61833.0,60875.0,61375.0,61454.545454545456,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,11,61.16281818181818,61.125,0.34466035982741566,61.625,61.729,61.8122,11,16349.8025389757,16349.8025389757,100.4769683304325,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19914,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19915,3,3,1.0,64153.333333333336,61334.0,5248.504199610908,0.08181187051248427,60917.0,61334.0,68434.0,69321.5,70031.5,70209.0,60917.0,70209.0,64000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,64.15333333333334,61.334,5.248504199610908,68.434,69.3215,70.0315,3,15587.654577574562,15587.654577574562,99.76098929647719,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19915,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19916,12,12,1.0,61343.666666666664,60916.5,2660.5798866663135,0.043371712700571864,59292.0,60916.5,61424.7,65057.99999999999,68578.0,69458.0,60250.0,61125.0,61500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,12,61.343666666666664,60.9165,2.6605798866663135,61.424699999999994,65.05799999999999,68.578,12,16301.601360640327,16301.601360640327,100.25484836793801,4,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19916,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19917,5,5,1.0,67783.0,61041.0,13157.449581890862,0.19411134918623935,59666.0,61041.0,81116.2,85974.59999999999,89861.32,90833.0,59666.0,90833.0,65000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,5,67.783,61.041,13.157449581890862,81.11619999999999,85.9746,89.86132,5,14752.961657052654,14752.961657052654,95.89425077084225,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19917,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19918,3,3,1.0,62403.0,61334.0,4044.8704552803665,0.06481852563627336,59000.0,61334.0,65766.8,66320.9,66764.18,66875.0,59000.0,66875.0,63333.333333333336,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,62.403,61.334,4.044870455280367,65.7668,66.3209,66.76418,3,16024.870599169912,16024.870599169912,101.4908471280761,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19918,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19919,4,4,1.0,62031.0,61021.0,3468.337161618903,0.055912965478855776,59041.0,61021.0,65253.6,66147.3,66862.26,67041.0,59041.0,67041.0,62000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,4,62.031,61.021,3.4683371616189027,65.25359999999999,66.1473,66.86225999999999,4,16120.971772178427,16120.971772178427,99.95002498750625,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19919,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19920,8,8,1.0,62911.5,61146.0,4735.357913762018,0.07527014796598425,59166.0,61146.0,67392.0,70717.0,73377.0,74042.0,60916.0,64542.0,63250.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,8,62.9115,61.146,4.7353579137620185,67.392,70.717,73.377,8,15895.345048202635,15895.345048202635,100.53805742988166,3,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19920,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19921,5,5,1.0,61666.4,60750.0,1935.0836674417983,0.03137987084444362,60417.0,60750.0,63641.0,64341.0,64901.0,65041.0,60417.0,65041.0,61800.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,5,61.6664,60.75,1.9350836674417984,63.641,64.341,64.901,5,16216.28634069769,16216.28634069769,100.21664958551173,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19921,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19922,6,6,1.0,61826.5,60958.5,2394.4466375344427,0.03872848434788388,59459.0,60958.5,64562.5,65322.75,65930.95,66083.0,59958.5,64562.5,62000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,6,61.8265,60.9585,2.394446637534443,64.5625,65.32275,65.93095,6,16174.2941942371,16174.2941942371,100.28062400427002,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19922,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19923,3,3,1.0,61888.666666666664,61416.0,1197.157188231075,0.019343722408482034,61000.0,61416.0,62883.2,63066.6,63213.32,63250.0,61000.0,63250.0,62333.333333333336,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,61.888666666666666,61.416,1.197157188231075,62.883199999999995,63.0666,63.21332,3,16158.047246130147,16158.047246130147,100.71849450087794,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19923,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19924,4,4,1.0,62145.75,61000.0,2376.5307172430994,0.038241242840308456,60875.0,61000.0,64320.5,65014.25,65569.25,65708.0,60875.0,65708.0,62500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,4,62.14575,61.0,2.3765307172430994,64.3205,65.01425,65.56925,4,16091.204949654642,16091.204949654642,100.57003093534152,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19924,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19925,7,7,1.0,65220.28571428572,62000.0,5539.801702657046,0.08493985639568609,60708.0,62000.0,71550.0,73462.5,74992.5,75375.0,61167.0,69000.0,65428.57142857143,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,7,65.22028571428572,62.0,5.539801702657046,71.55,73.4625,74.9925,7,15332.652855597076,15332.652855597076,100.3193572551923,2,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19925,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19926,8,8,1.0,61286.375,61000.0,637.8954095864216,0.010408437594594583,60500.0,61000.0,62083.0,62083.0,62083.0,62083.0,60750.0,62083.0,61625.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,8,61.286375,61.0,0.6378954095864215,62.083,62.083,62.083,8,16316.840407023585,16316.840407023585,100.55252900828285,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19926,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19927,2,2,1.0,63249.5,63249.5,3123.2906525009803,0.04938047972712797,61041.0,63249.5,65016.3,65237.15,65413.83,65458.0,61041.0,65458.0,63500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,63.2495,63.2495,3.1232906525009803,65.0163,65.23715,65.41383,2,15810.401663254255,15810.401663254255,100.39605056166452,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19927,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19928,10,10,1.0,61571.1,60979.0,1964.1051369234003,0.03189978962408338,59125.0,60979.0,64584.0,65146.5,65596.5,65709.0,60708.5,62771.5,61600.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,10,61.5711,60.979,1.9641051369234004,64.584,65.1465,65.5965,10,16241.385974913555,16241.385974913555,100.0469376054675,3,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19928,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19929,11,11,1.0,61238.63636363636,60833.0,1644.7309976240658,0.026857733863595808,59458.0,60833.0,63250.0,64250.0,65050.0,65250.0,60625.0,61250.0,61363.63636363636,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,11,61.23863636363636,60.833,1.6447309976240658,63.25,64.25,65.05,11,16329.560215253294,16329.560215253294,100.20411950269066,4,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19929,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19930,3,3,1.0,61152.666666666664,61167.0,105.23465842265719,0.0017208515042569502,61041.0,61167.0,61233.4,61241.7,61248.34,61250.0,61041.0,61250.0,61333.333333333336,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,61.15266666666666,61.167,0.1052346584226572,61.2334,61.241699999999994,61.24834,3,16352.51665231279,16352.51665231279,100.29543546751844,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19930,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19931,5,5,1.0,62425.0,61250.0,3551.532345340529,0.05689278887209498,59167.0,61250.0,65974.8,67216.4,68209.68,68458.0,59167.0,68458.0,63200.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,5,62.425,61.25,3.551532345340529,65.9748,67.2164,68.20967999999999,5,16019.223067681218,16019.223067681218,101.2414897877453,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19931,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19932,5,5,1.0,62275.4,61167.0,2046.4474828345828,0.032861249913040826,61000.0,61167.0,64384.0,65109.0,65689.0,65834.0,61000.0,65834.0,62800.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,5,62.275400000000005,61.167,2.0464474828345827,64.384,65.109,65.689,5,16057.704968575072,16057.704968575072,100.84238720265144,2,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19932,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19933,6,6,1.0,60180.5,60125.0,874.8926219828351,0.014537809123932753,59208.0,60125.0,61083.5,61250.25,61383.65,61417.0,59333.0,61083.5,60333.333333333336,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,6,60.1805,60.125,0.874892621982835,61.0835,61.25025,61.38365,6,16616.67815986906,16616.67815986906,100.25395823120999,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19933,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19934,3,3,1.0,60958.333333333336,61000.0,149.90774941054025,0.0024591838590929363,60792.0,61000.0,61066.4,61074.7,61081.34,61083.0,60792.0,61083.0,61000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,60.958333333333336,61.0,0.14990774941054025,61.0664,61.0747,61.08134,3,16404.64798359535,16404.64798359535,100.06835269993164,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19934,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19935,3,3,1.0,63000.0,61125.0,3466.356155965512,0.05502152628516686,60875.0,61125.0,65825.0,66412.5,66882.5,67000.0,60875.0,67000.0,63333.333333333336,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,63.0,61.125,3.466356155965512,65.825,66.4125,66.8825,3,15873.015873015873,15873.015873015873,100.52910052910053,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19935,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19936,8,8,1.0,62208.25,60979.0,3287.903533082615,0.052853175150926364,58792.0,60979.0,66312.4,67697.7,68805.94,69083.0,60708.0,65125.0,62625.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,8,62.20825,60.979,3.287903533082615,66.3124,67.6977,68.80594,8,16075.0382786849,16075.0382786849,100.6699272202642,3,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19936,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19937,6,6,1.0,62597.166666666664,60916.5,4786.8887355637025,0.07647133233767826,59917.0,60916.5,66666.5,69499.75,71766.35,72333.0,60208.5,66666.5,63333.333333333336,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,6,62.597166666666666,60.9165,4.786888735563703,66.6665,69.49975,71.76635,6,15975.163945119986,15975.163945119986,101.17603831909325,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19937,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19938,5,5,1.0,63083.4,60833.0,3771.0888745825123,0.05977941700324511,60292.0,60833.0,67258.2,68191.6,68938.32,69125.0,60292.0,69125.0,62800.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,5,63.083400000000005,60.833,3.7710888745825124,67.2582,68.19160000000001,68.93832,5,15852.030803666257,15852.030803666257,99.55075344702409,2,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19938,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19939,5,5,1.0,61175.0,60750.0,996.9433283793016,0.016296580766314697,60708.0,60750.0,62074.8,62516.4,62869.68,62958.0,60708.0,62958.0,61400.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,5,61.175,60.75,0.9969433283793017,62.0748,62.516400000000004,62.86968,5,16346.546791990191,16346.546791990191,100.36779730281977,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19939,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19940,5,5,1.0,59966.6,59250.0,1403.9805198078782,0.023412708404476464,58833.0,59250.0,61541.4,61791.2,61991.04,62041.0,58833.0,62041.0,60600.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,5,59.9666,59.25,1.403980519807878,61.5414,61.791199999999996,61.99104,5,16675.94961195065,16675.94961195065,101.05625464842096,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19940,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19941,8,8,1.0,65453.0,62854.0,7582.888349058406,0.11585241851494057,60625.0,62854.0,71750.0,77437.49999999999,81987.5,83125.0,60750.0,66875.0,65500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,8,65.453,62.854,7.582888349058406,71.75,77.43749999999999,81.9875,8,15278.138511603745,15278.138511603745,100.07180725100453,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19941,,1,deserialized_handshake
